Updated,Type,Module,Source,F/P,Data
2024-05-27 09:58:39,DOMAIN_REGISTRAR,sfp_whois,difenda.com,0,"GoDaddy.com, LLC"
2024-05-27 16:19:33,HTTP_CODE,sfp_spider,https://www.difenda.com/cyber-security-solutions/?wpf_fbv=1&wpf_filter_service-expertise=offensive-services,0,None
2024-05-27 16:50:04,HTTP_CODE,sfp_spider,https://www.difenda.com/events-and-webinars/,0,None
2024-05-27 15:04:13,HTTP_CODE,sfp_spider,https://www.difenda.com/cyber-security-solutions/?wpf_filter_service-expertise=advisory&wpf_fbv=1,0,None
2024-05-27 16:19:59,HTTP_CODE,sfp_spider,https://www.difenda.com/cyber-security-solutions/?wpf_fbv=1&wpf_filter_service-expertise=workshops,0,None
2024-05-27 10:38:25,COUNTRY_NAME,sfp_countryname,difenda.com,0,United States
2024-05-27 09:52:39,RAW_RIR_DATA,sfp_crt,difenda.com,0,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3"
2024-05-27 16:19:51,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.degrouptest.com
2024-05-27 17:56:16,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.degrouptest.com
2024-05-27 16:05:07,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.lesartisansdemenageurs.fr
2024-05-27 17:02:42,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.lesartisansdemenageurs.fr
2024-05-27 16:17:24,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.lettre-resiliation.com
2024-05-27 17:52:09,CO_HOSTED_SITE,sfp_crt,difenda.com,0,actualite.lettre-resiliation.com
2024-05-27 10:30:57,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 11:03:15,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 11:40:17,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 11:40:59,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 12:58:28,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 13:15:31,INTERNET_NAME,sfp_crt,difenda.com,0,api.difenda.com
2024-05-27 10:02:28,INTERNET_NAME,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,api.difenda.com
2024-05-27 10:05:49,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 10:45:28,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 10:46:22,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 11:26:20,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 12:01:07,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 12:02:03,INTERNET_NAME,sfp_crt,difenda.com,0,apis.difenda.com
2024-05-27 09:58:54,INTERNET_NAME,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,apis.difenda.com
2024-05-27 16:40:57,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.advantaira.com
2024-05-27 18:35:01,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.advantaira.com
2024-05-27 16:15:49,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.conveyapp.io
2024-05-27 17:49:33,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.conveyapp.io
2024-05-27 15:52:58,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.dyzio.co
2024-05-27 16:47:05,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.dyzio.co
2024-05-27 18:39:03,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.dyzio.co
2024-05-27 16:40:11,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.evosus.com
2024-05-27 18:34:29,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.evosus.com
2024-05-27 16:45:53,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.groupecreatech.com
2024-05-27 18:37:43,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.groupecreatech.com
2024-05-27 16:18:05,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.hedwin.com
2024-05-27 17:53:50,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.hedwin.com
2024-05-27 16:16:11,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.hypeinnovation.com
2024-05-27 17:50:10,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.hypeinnovation.com
2024-05-27 15:59:56,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.icingonthering.com
2024-05-27 16:56:08,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.icingonthering.com
2024-05-27 16:11:45,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.insideout-training.it
2024-05-27 17:36:13,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.insideout-training.it
2024-05-27 16:28:59,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.katkom.dk
2024-05-27 18:26:34,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.katkom.dk
2024-05-27 16:31:28,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.santarosaassistenza.com
2024-05-27 18:28:43,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.santarosaassistenza.com
2024-05-27 16:08:17,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.smurfitschool.ie
2024-05-27 17:07:03,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.smurfitschool.ie
2024-05-27 16:30:01,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.thethakes.com
2024-05-27 18:27:13,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.thethakes.com
2024-05-27 16:20:30,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.weski.co.uk
2024-05-27 17:57:07,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.weski.co.uk
2024-05-27 16:24:50,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.zef.fi
2024-05-27 18:02:29,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blog.zef.fi
2024-05-27 16:15:01,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blogg.innofactor.dk
2024-05-27 17:48:46,CO_HOSTED_SITE,sfp_crt,difenda.com,0,blogg.innofactor.dk
2024-05-27 16:25:21,CO_HOSTED_SITE,sfp_crt,difenda.com,0,brewingsuccess.advantaira.com
2024-05-27 18:03:10,CO_HOSTED_SITE,sfp_crt,difenda.com,0,brewingsuccess.advantaira.com
2024-05-27 10:13:11,EMAILADDR,sfp_skymem,difenda.com,0,brice.samulenok@difenda.com
2024-05-27 10:01:53,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 13:27:02,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 13:27:30,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 14:10:31,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 14:11:00,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 14:43:53,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 14:44:58,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 15:24:34,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,c3.difenda.com
2024-05-27 10:08:20,INTERNET_NAME_UNRESOLVED,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,c3.difenda.com
2024-05-27 10:17:41,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,carlos.difenda.com
2024-05-27 15:21:37,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,carlos.difenda.com
2024-05-27 10:12:26,INTERNET_NAME_UNRESOLVED,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,carlos.difenda.com
2024-05-27 10:21:12,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect.difenda.com
2024-05-27 15:05:16,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect.difenda.com
2024-05-27 15:09:18,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect.difenda.com
2024-05-27 15:31:50,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect.difenda.com
2024-05-27 15:34:08,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect.difenda.com
2024-05-27 10:12:00,INTERNET_NAME_UNRESOLVED,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,clientconnect.difenda.com
2024-05-27 10:18:51,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect2.difenda.com
2024-05-27 15:10:40,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect2.difenda.com
2024-05-27 15:15:08,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect2.difenda.com
2024-05-27 15:32:55,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect2.difenda.com
2024-05-27 15:36:09,INTERNET_NAME_UNRESOLVED,sfp_crt,difenda.com,0,clientconnect2.difenda.com
2024-05-27 10:12:06,INTERNET_NAME_UNRESOLVED,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,clientconnect2.difenda.com
2024-05-27 16:01:40,CO_HOSTED_SITE,sfp_crt,difenda.com,0,concours.bemove.fr
2024-05-27 16:58:26,CO_HOSTED_SITE,sfp_crt,difenda.com,0,concours.bemove.fr
2024-05-27 16:28:07,CO_HOSTED_SITE,sfp_crt,difenda.com,0,content.gradimages.com
2024-05-27 18:26:14,CO_HOSTED_SITE,sfp_crt,difenda.com,0,content.gradimages.com
2024-05-27 16:36:13,CO_HOSTED_SITE,sfp_crt,difenda.com,0,content.katkom.dk
2024-05-27 18:31:44,CO_HOSTED_SITE,sfp_crt,difenda.com,0,content.katkom.dk
2024-05-27 10:13:11,EMAILADDR,sfp_skymem,difenda.com,0,courtney.cloudt@difenda.com
2024-05-27 15:55:12,CO_HOSTED_SITE,sfp_crt,difenda.com,0,ddinsights.fastpayltd.co.uk
2024-05-27 16:49:41,CO_HOSTED_SITE,sfp_crt,difenda.com,0,ddinsights.fastpayltd.co.uk
2024-05-27 18:40:46,CO_HOSTED_SITE,sfp_crt,difenda.com,0,ddinsights.fastpayltd.co.uk
2024-05-27 10:13:11,EMAILADDR,sfp_skymem,difenda.com,0,deepak.khandekar@difenda.com
2024-05-27 10:00:10,INTERNET_NAME,sfp_crt,difenda.com,0,dev-gp.c3.difenda.com
2024-05-27 13:24:11,INTERNET_NAME,sfp_crt,difenda.com,0,dev-gp.c3.difenda.com
2024-05-27 14:05:23,INTERNET_NAME,sfp_crt,difenda.com,0,dev-gp.c3.difenda.com
2024-05-27 10:06:26,INTERNET_NAME,sfp_dnsresolve,"[{'issuer_ca_id': 180753, 'issuer_name': 'C=US, O=Google Trust Services LLC, CN=GTS CA 1P5', 'common_name': 'go.difenda.com', 'name_value': 'go.difenda.com', 'id': 13159544295, 'entry_timestamp': '2024-05-24T06:04:22.843', 'not_before': '2024-05-24T05:04:22', 'not_after': '2024-08-22T05:04:21', 'serial_number': '00dfdfb6eb25ea3d7a0dca9b192ad2a816', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13096650189, 'entry_timestamp': '2024-05-17T01:23:22.779', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d375fa05732d57c3abbc187e18ce10795e', 'result_count': 2}, {'issuer_ca_id': 183267, 'issuer_name': ""C=US, O=Let's Encrypt, CN=R3"", 'common_name': 'www.difenda.com', 'name_value': 'www.difenda.com', 'id': 13074191333, 'entry_timestamp': '2024-05-17T01:23:22.439', 'not_before': '2024-05-17T00:23:22', 'not_after': '2024-08-15T00:23:21', 'serial_number': '03d3",0,dev-gp.c3.difenda.com
2024-05-27 09:53:12,DOMAIN_NAME,sfp_dnsresolve,difenda.com,0,difenda.com
2024-05-27 10:43:01,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:43:31,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:43:55,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:44:27,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:52:00,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:52:30,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:53:01,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 10:53:29,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:09:37,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:10:09,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:11:01,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:11:29,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:29:40,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:30:27,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:31:07,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:31:35,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:48:18,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:48:45,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:49:07,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 11:49:26,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:05:37,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:06:10,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:06:32,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:06:59,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:48:57,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:49:39,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:51:31,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 12:52:14,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:04:20,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:04:48,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:05:14,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:05:47,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:12:41,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:13:07,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:14:05,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:14:33,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:22:03,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:22:42,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:23:07,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:23:47,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:34:54,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:35:25,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:35:54,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:36:32,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:39:07,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:39:47,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:40:52,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:41:14,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:45:02,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:45:44,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:46:06,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:46:49,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:50:15,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:50:43,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:51:13,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:52:00,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:56:48,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:57:29,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:58:22,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 13:59:23,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:08:44,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:09:13,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:09:31,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:10:07,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:12:42,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:13:27,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:16:55,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:17:49,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:18:19,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:18:45,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:21:59,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:22:22,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:22:56,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:24:00,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:28:16,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:29:15,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:29:51,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:30:36,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:37:32,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:38:31,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:38:56,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:39:35,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:41:10,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:41:55,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:42:22,INTERNET_NAME,sfp_crt,difenda.com,0,difenda.com
2024-05-27 14:43:08,DOMAIN_NAME,sfp_crt,difenda.com,0,difenda.com
